date,open,close,high,low,volume,money,return,hold_return,5_days_return,volume_ratio,Sharpe,future_return,o_signal,signal
2015-04-17,4578.68,4596.14,4630.27,4553.9,55280266300.0,733953610122.0,0.0182982353136667,0.009808254945554071,0.011891687688586838,1.088145082212695,0.6176603776379368,0.005008550653374355,0,1.0
2015-04-20,4615.03,4521.92,4671.17,4492.6,68643907500.0,939264904128.0,-0.01614833316652675,0.008620715966725392,0.010840265011347086,1.1572366173056683,0.4888941596296463,0.04818528412709644,1,0.0
2015-04-21,4520.46,4619.16,4620.06,4504.56,49031499100.0,685365027867.0,0.021504139834406466,0.008934899336508706,0.007884680660515472,1.1553816695022618,0.4999063053511037,0.026353276353276556,0,1.0
2015-04-22,4637.06,4739.81,4740.93,4632.59,51621379200.0,769924803864.0,0.02611946760882944,0.010145777312301343,0.010491758092236384,1.1049795673557412,0.5390002349109728,-0.007842086497138134,1,0.0
2015-04-23,4764.48,4740.89,4782.04,4693.97,49743095400.0,752258236225.0,0.00022785723478357944,0.009625456368179035,0.015950488226006494,0.964617535507884,0.5046275090853128,0.014069088293548138,0,1.0
2015-04-24,4682.63,4702.64,4730.43,4618.32,48015293600.0,721273097490.0,-0.008068105355745425,0.010329164908045045,0.006093073162622531,0.955997785126164,0.5684662396357367,0.008339996257421323,1,0.0
2015-04-27,4753.87,4807.59,4810.48,4735.31,51307654800.0,765910402328.0,0.022317251586343012,0.009178644722251003,0.004825667821793722,0.9308903942915506,0.5431052434578559,-0.006918227219875339,0,1.0
2015-04-28,4811.32,4741.86,4839.08,4703.57,60863854500.0,860349875255.0,-0.013672130942946614,0.004611449542734815,0.00019233842921699088,0.9856089311165291,0.2521575999584163,0.001693428317158352,1,0.0
2015-04-29,4722.9,4774.33,4797.93,4695.79,39505698000.0,601676350605.0,0.006847523967388414,0.007896571990436982,0.0051642148702616035,1.0109258355459154,0.4985620621427659,0.002808771073637528,0,1.0
2015-04-30,4788.41,4749.89,4818.73,4749.48,39972744400.0,612511415165.0,-0.005119042881409408,0.004093260173891856,-0.003981216618989203,0.9602252833839698,0.26910621905176335,-0.032221798820604275,1,0.0
2015-05-04,4757.64,4787.74,4795.91,4699.4,37784385300.0,565453373624.0,0.007968605588760891,0.0015002798853106355,0.003232362224913299,0.8362449495082398,0.1245221286750289,-0.048960469866784706,0,1.0
2015-05-05,4785.19,4596.84,4785.19,4572.98,46041962600.0,660020218474.0,-0.039872674790193186,-0.004228367546828903,-0.012341037360947235,0.892958440874871,-0.2135943458121533,-0.027573289477119012,1,0.0
2015-05-06,4626.23,4553.33,4700.91,4511.76,37607370200.0,586033987365.0,-0.009465197831553862,-0.0044279521862301075,-0.013789755677662052,0.9050147598382768,-0.2230887301596678,0.0011134708004909566,0,1.0
2015-05-07,4520.82,4470.09,4546.34,4467.46,29775920300.0,427189953161.0,-0.01828112612088295,-0.010227720430119531,-0.022539666247543333,0.9077591051751115,-0.6253615485034169,0.04931444333335566,1,0.0
2015-05-08,4515.55,4558.4,4559.06,4445.59,30240796700.0,452090694881.0,0.019755754358413258,-0.005452308244210978,-0.002663523198007852,0.8729947370428557,-0.2765373430774123,0.04146630396630413,0,1.0
2015-05-11,4582.09,4690.53,4690.95,4535.15,37383842000.0,583260408778.0,0.028986047736047738,-0.0022896619915453603,0.010153558657859349,0.878136805109826,-0.097674354345175,0.005950287067772786,1,0.0
2015-05-12,4692.12,4747.42,4748.0,4660.02,37705389100.0,607123299939.0,0.012128693345954566,0.0001743003266494934,0.02029016514680519,0.958019742159728,0.0072640988704158445,-0.0098242835055673,0,1.0
2015-05-13,4746.71,4718.44,4758.0,4678.85,37073042400.0,590479847838.0,-0.00610436826739591,-0.0018361245099443352,0.011670124271535465,1.0229984238027487,-0.07707748100872606,-0.02139902171056518,1,0.0
2015-05-14,4717.95,4700.78,4735.28,4670.17,33772515200.0,513219655550.0,-0.003742762438432967,0.0033252915403071243,0.0007605208800418964,1.0399355858580723,0.19331978552247717,-0.02672747926939767,0,1.0
2015-05-15,4690.76,4617.47,4690.76,4592.05,32843116600.0,506695010176.0,-0.017722590718986964,0.0021456639849595388,-0.00918990714160528,1.0131728992458136,0.11622489124732466,0.024634702553562926,1,0.0
2015-05-18,4582.06,4575.14,4623.38,4565.06,26918048900.0,434083129375.0,-0.00916735788213019,0.0034476308762099333,-0.01021090367985004,0.9250159381027004,0.20223201097123858,0.03929497239428725,0,1.0
2015-05-19,4577.64,4731.22,4740.01,4577.64,31478595200.0,524232160128.0,0.034114803044278386,0.0054989235456192375,0.0024082848143870774,0.8976206574661534,0.2755870257251751,0.023199090298062552,1,0.0
2015-05-20,4751.57,4754.92,4843.1,4745.21,36318074800.0,589956272979.0,0.005009278790671257,0.0020736708391368825,0.009985574650939818,0.936013513379032,0.12123761279353189,0.041308791735718,0,1.0
2015-05-21,4768.69,4840.98,4841.61,4746.03,30505453700.0,505346105539.0,0.018099147830036966,0.002926592908291511,0.01907440988832887,1.002021656974538,0.16420387129588523,0.05340034455833331,1,0.0
2015-05-22,4895.93,4951.34,4951.99,4870.6,45584671800.0,719129953200.0,0.022797036963590145,0.007055365084146662,0.015301821194766122,1.1047311710345225,0.3771351467168971,0.05000262555187085,0,1.0
2015-05-25,4949.11,5099.49,5099.84,4949.11,46573659000.0,757085825931.0,0.029921193050770123,0.011864501582604246,0.023605792614799077,1.1438479903002252,0.6002387814308873,0.016068273494016072,1,0.0
2015-05-26,5140.8,5198.92,5199.3,5063.15,48794935900.0,802295843467.0,0.019498028234196108,0.0171817328616304,0.024072086082852124,1.2356265016459642,1.1543744204283306,-0.07018957783539659,0,1.0
2015-05-27,5216.17,5181.43,5226.84,5126.86,47079873000.0,777826309129.0,-0.0033641602486670363,0.01801076109498228,0.015351687012099732,1.1608062328285806,1.3600275077283892,-0.0657347489013651,1,0.0
2015-05-28,5174.1,4834.01,5213.18,4831.33,57182904700.0,873207363731.0,-0.0670509878547042,0.0035585052522704797,-0.016972373289725045,1.1445172217983979,0.10756762126256103,0.050097124333627896,0,1.0
2015-05-29,4839.53,4840.83,4924.3,4665.52,42787885900.0,636008152610.0,0.0014108369655834174,0.0030444421344007883,-0.023001437045929274,1.0772624993261317,0.09202374888396868,0.06631920559077686,1,0.0
2015-06-01,4862.76,5076.18,5079.32,4835.77,41750374100.0,637843681462.0,0.04861769572573316,0.007404234690928816,-0.00567415172112921,1.0028154696419282,0.1992645219257027,0.013279670933654897,0,1.0
2015-06-02,5091.27,5161.87,5162.56,5047.08,41297319600.0,658452859697.0,0.01688080406920167,0.006559058563159034,0.02230311225350608,0.902138759143731,0.1781624287357541,0.0037873871290829975,1,0.0
2015-06-03,5176.6,5143.59,5186.97,5059.49,41425827000.0,672056532157.0,-0.00354135226187402,0.0017786949470670135,0.020652382511020268,0.9067151994714634,0.0502142652744715,0.016906479715529388,0,1.0
2015-06-04,5156.01,5181.42,5194.23,4863.47,48276726800.0,735170669363.0,0.007354785276431519,4.394595310064364e-05,0.0068980790279197235,0.9558020651513606,0.0012664657763390974,0.03325922237533341,1,0.0
2015-06-05,5254.9,5230.55,5288.34,5104.18,54596119600.0,855224403052.0,0.009481956683689008,0.0018791055148657928,0.004431796566082169,1.0286564473610544,0.053952561280391956,0.01661584345814493,0,1.0
2015-06-08,5259.41,5353.75,5370.61,5202.6,63731323700.0,949498013951.0,0.023553928363174048,0.014822664974562685,0.013463556774431526,1.1643700060637807,0.8501424166083471,-0.008338080784496937,1,0.0
2015-06-09,5379.47,5317.46,5380.43,5251.21,57042726300.0,871431819564.0,-0.00677842633667991,0.013652770217096497,0.008752486236727716,1.1754468922242365,0.7295748112703996,-0.0020442090772662125,0,1.0
2015-06-10,5254.3,5309.11,5374.83,5209.68,44216567600.0,711509256785.0,-0.001570298601211939,0.006483056741818626,0.005068401141760733,1.0980970068265732,0.5796715963691997,0.004897242664024581,1,0.0
2015-06-11,5305.14,5306.59,5329.3,5248.16,39233875500.0,660584867997.0,-0.0004746558274361101,0.004003705328013228,-0.0029411269217759863,0.9405899715612352,0.3853281803308693,-0.016096966225014553,0,1.0
2015-06-12,5329.28,5335.11,5351.65,5283.09,43013138600.0,694213173337.0,0.005374449505237688,0.005277391294743472,0.0011098316921965463,0.842824505666611,0.5361351586631292,-0.05066249805533529,1,0.0
2015-06-15,5354.01,5221.17,5362.45,5207.31,47574570300.0,766237730233.0,-0.021356635570775384,0.0011757597451424859,-0.005485613964324602,0.8669428045661826,0.08424663165795099,-0.015770411612722857,0,1.0
2015-06-16,5165.02,5064.82,5204.3,5015.27,41167563800.0,651522532247.0,-0.029945395380728934,-0.0044567191212029345,-0.01530919381542221,0.9150222749316927,-0.254075330787849,-0.026510320208812832,1,0.0
2015-06-17,5072.31,5138.83,5158.37,4949.29,39712418700.0,589868366440.0,0.014612562736681767,-0.005734057067844689,-0.012229822738274184,0.960784917370848,-0.37355531471655007,-0.09764479463224118,0,1.0
2015-06-18,5107.69,4930.55,5121.22,4926.43,36439581400.0,555646755662.0,-0.040530626621234744,-0.010555799965638237,-0.018621153088427305,0.939551740561953,-0.5212404178638231,-0.02929896259038034,-1,0.0
2015-06-19,4847.06,4637.05,4910.45,4634.69,35810474400.0,519609575034.0,-0.059526827635862145,-0.01883530411344541,-0.02848163050680504,0.9232877738620346,-0.7037229796938592,0.05242125920574492,0,-1.0
2015-06-23,4641.43,4786.09,4786.95,4455.33,36508794400.0,536984113004.0,0.03214112420612247,-0.014175906965794183,-0.02263877668365814,0.9055910586403448,-0.4337832673225522,-0.016625261957046278,-1,0.0
2015-06-24,4811.6,4880.13,4883.73,4744.31,43463872300.0,615374085939.0,0.019648606691474724,-0.012136741653474606,-0.002579032246088316,0.9625312996141467,-0.3518129990482158,-0.11146014552891015,0,-1.0
2015-06-25,4906.24,4706.52,4919.26,4667.22,44613598200.0,640246401379.0,-0.03557487198086928,-0.014167918283488021,0.005404952972242638,1.0467562812015232,-0.3987139111041073,-0.1094162990914731,1,0.0
2015-06-26,4573.87,4336.19,4650.19,4278.68,44663979000.0,612959478689.0,-0.07868446325522904,-0.021130642265559465,-0.031536909514874534,1.1014083950241895,-0.4901722906540646,0.03155073924343732,0,1.0
2015-06-29,4446.84,4191.55,4451.17,4000.93,52566248200.0,704014548847.0,-0.03335647192581492,-0.027983361503058992,-0.04920526905397108,1.1254898875674983,-0.6962096026404496,0.014665219310278976,-1,0.0
2015-06-30,4161.07,4473.0,4475.77,4016.01,52704528000.0,716045824698.0,0.06714699812718439,-0.012600843681856258,-0.01496464568461986,1.1273356663235268,-0.2372225423283776,-0.08160071540353231,0,-1.0
2015-07-01,4408.98,4253.02,4526.13,4235.7,43172141100.0,623330596858.0,-0.04917952157388772,-0.011122657101574198,-0.005129665124172751,1.090255785566886,-0.21505396948909997,-0.08631513606801766,1,0.0
2015-07-02,4287.73,4108.0,4312.19,4000.06,45706219400.0,593506685518.0,-0.03409812321597372,-0.020585406733302225,-0.00537688222089235,1.0106136031844732,-0.42495729022305806,-0.026645569620253218,0,1.0
2015-07-03,4017.2,3885.92,4164.63,3785.9,42930085000.0,538216869728.0,-0.05406037000973707,-0.031115260547761054,-0.04577933826653283,0.9423828170169003,-0.6735361208032982,0.01082883847325733,-1,0.0
2015-07-06,4218.27,3998.54,4218.27,3832.47,64809453000.0,779558044352.0,0.028981553917733827,-0.02189291399081775,-0.01972564643599232,1.0331477678135004,-0.4266119676834398,-0.08390562555332692,0,-1.0
2015-07-07,3877.85,3928.0,3960.64,3743.62,67938500700.0,795962644454.0,-0.01764143912528071,-0.013172481972253704,-0.014240085072427985,1.1083972484985034,-0.2937906563005967,-0.00773167006109976,1,0.0
2015-07-08,3651.06,3663.04,3762.62,3612.25,58146709700.0,640122398881.0,-0.06745417515274954,-0.018043582433244363,-0.018704686786765474,1.1864992543700346,-0.3678692158488884,0.12107975888879197,0,1.0
2015-07-09,3621.68,3897.63,3930.26,3537.83,50387061000.0,564744043358.0,0.0640424346990478,-0.01848709149440673,-0.0070177265263274835,1.103670550679568,-0.38389908333792666,0.0806079591957165,1,0.0
2015-07-10,3916.27,4106.56,4179.11,3887.55,50070180200.0,629079512954.0,0.053604369835002386,-0.003803678435993861,0.016730876460433548,0.9739141285653243,-0.07218414431981375,0.0013612366554973665,0,1.0
2015-07-13,4132.23,4211.81,4278.16,4072.43,50209218600.0,659251724205.0,0.025629724148679145,0.004728871187527977,0.04775884289424311,0.914338391539499,0.09129234083653985,-0.05818163687345823,1,0.0
2015-07-14,4178.63,4112.15,4258.51,4062.5,45442200900.0,597521262486.0,-0.023662036036763423,0.009071490326524212,0.018524019315639368,0.8785895231194647,0.1925547210161809,-0.027914837736950138,0,1.0
2015-07-15,4068.88,3966.76,4114.24,3899.51,42195636700.0,514064532339.0,-0.035356200527704384,-0.0001196174513955325,-0.011129504138596221,0.8826904294672266,-0.002449956478999614,0.046572013431616766,1,0.0
2015-07-16,3949.64,3997.36,4067.02,3856.32,33053134500.0,410050894560.0,0.007714104205951422,0.003502603024494772,-0.017101377452838795,0.854654715008697,0.07260055845213692,0.040839454039666157,0,1.0
2015-07-17,4023.76,4151.5,4190.19,4000.23,33110713100.0,435597103716.0,0.03856044989693186,0.018647549460163542,0.0036394511917262986,0.830427750331648,0.49387027026696767,0.0034951222449717267,1,0.0
2015-07-20,4157.06,4160.61,4221.69,4106.39,35267347200.0,483493894661.0,0.0021943875707575167,0.009812114156122074,0.016156313891213598,0.8179508244960088,0.3048095031554187,-0.0008292053328717852,0,1.0
2015-07-21,4109.76,4166.01,4201.48,4081.7,31837494500.0,431695843789.0,0.0012978866079735862,0.0023397594094036744,0.014017574691887654,0.8624961788998468,0.0908295773722701,0.020355207980777834,1,0.0
2015-07-22,4148.56,4157.16,4187.43,4094.71,31894599700.0,441832505196.0,-0.002124334795163829,-0.0016251061540024647,0.0004559797945224246,0.9137565947856815,-0.06878704168363044,0.004599293748616784,0,1.0
2015-07-23,4158.93,4250.81,4262.06,4148.82,35447175900.0,483972220006.0,0.022527398512446117,0.004973384495884613,0.007233650108418625,0.9530991823312567,0.21733829022240805,-0.10164650972402911,1,0.0
2015-07-24,4255.2,4176.28,4299.65,4154.62,39204537300.0,535901647230.0,-0.017533128980123935,0.007519537574110391,0.0009566449123861176,1.0366660181918066,0.4143013177341767,-0.08744384955031737,0,1.0
2015-07-27,4097.8,3818.73,4156.31,3817.17,36505451100.0,477952010794.0,-0.08561447029413727,-0.005813115925902279,-0.026873400253938362,1.0661798632854418,-0.14681812118213447,0.02923746900147428,1,0.0
2015-07-28,3690.97,3811.09,3883.45,3627.42,38352721600.0,482654543336.0,-0.002000665142599778,-0.011607560931549656,-0.03504942147228699,1.0709711632354224,-0.3346958407985579,0.0011335339758440366,0,1.0
2015-07-29,3839.96,3930.38,3934.0,3769.19,27697284500.0,372287868068.0,0.03130075647649355,-0.007449508230730222,-0.018771459653414497,0.9931800331393559,-0.1951162563096809,-0.02892341198560966,1,0.0
2015-07-30,3915.78,3815.41,3968.53,3802.88,27154866500.0,376351170573.0,-0.02925162452485519,-0.01181372410684862,1.6155603012861047e-05,0.9205160929928631,-0.3048310767585033,0.0036247742706549957,0,1.0
2015-07-31,3777.16,3816.7,3863.62,3757.99,22237676700.0,299312543754.0,0.0003381025892368328,-0.011461947337648524,0.000795744846958398,0.7938062311537419,-0.29488961024198646,0.03444336730683584,1,0.0
2015-08-03,3766.07,3829.24,3829.24,3742.58,24580503000.0,309631297700.0,0.003285560824796363,-0.014210781293027061,-0.008542653703607331,0.8000803859557647,-0.38739237648436153,0.009834849735195661,0,1.0
2015-08-04,3827.37,3948.16,3948.45,3801.03,22023655600.0,288756503266.0,0.03105577085792488,-0.007269509887591515,0.011559811423986025,0.8090113441341795,-0.18010649564221237,-0.029459292429891426,1,0.0
2015-08-05,3937.62,3866.9,3962.28,3858.66,20048426900.0,272693513971.0,-0.020581739341870575,0.0020208802484465833,0.004586530780283556,0.8540738865473522,0.0873731576787913,0.010357133621246906,0,1.0
2015-08-06,3802.93,3831.85,3888.69,3793.24,14727869400.0,195532363765.0,-0.009064108200367293,0.0010118169544797956,0.0004699744385623372,0.8363285464349894,0.043082933376396675,0.0658976734475516,1,0.0
2015-08-07,3866.43,3906.95,3926.65,3857.91,18334915300.0,246546119056.0,0.01959888826545919,-0.0006598785042393989,-0.0033489864255928925,0.8311172598033284,-0.031004583450803008,0.040880994125852776,0,1.0
2015-08-10,3947.47,4084.36,4101.73,3932.84,30678054000.0,401702020648.0,0.04540882273896529,0.010005899676306385,0.018647867601352397,0.9744319654142868,0.4314927474366906,-0.016705187593649917,1,0.0
2015-08-11,4083.59,4066.67,4110.13,4042.0,32203419100.0,416996541243.0,-0.00433115592161315,0.00933886274618496,0.02022551836093711,1.1654894549030073,0.3960941222486265,0.0021614736381363464,0,1.0
2015-08-12,4025.67,4016.13,4078.03,4015.36,25514619600.0,339799364935.0,-0.012427858665689628,0.007094088533258388,0.009549936050554172,1.2612752335060031,0.2842478385848501,0.014294855993207456,1,0.0
2015-08-13,4010.01,4075.46,4075.7,3967.82,24283697900.0,319887602964.0,0.0147729281671658,0.0047679681488642335,-0.0006620288067123262,1.1540878748605574,0.20697200058271653,0.000591344289969653,0,1.0
2015-08-14,4097.92,4073.54,4113.16,4056.73,25339299600.0,340076813259.0,-0.00047111246337838697,0.00764091484579169,0.0006246523460325948,1.0247789642774523,0.37348948936040705,-0.060912621454558,1,0.0
2015-08-17,4058.11,4077.87,4081.77,4009.99,25693963800.0,336830563044.0,0.0010629575258864765,0.0090876385209708,0.005121591076557963,0.9653476336067358,0.4681631323520105,-0.04701719279918193,0,1.0
2015-08-18,4084.31,3825.41,4103.05,3816.55,31988107000.0,424924184411.0,-0.061909771522878354,-0.002556455734505993,-0.02043930882012342,0.9898588743340839,-0.0792606767551952,-0.016719776442263745,1,0.0
2015-08-19,3748.27,3886.14,3898.74,3668.19,26904983900.0,340923470856.0,0.01587542250373164,-0.0067755129109679435,-0.014990463831086745,1.0283528240940785,-0.2574331567159987,-0.0763225205473812,0,1.0
2015-08-20,3848.4,3761.45,3880.82,3761.45,21216796500.0,270576698834.0,-0.03208582295027973,-0.010740465343634598,-0.026040057323142147,1.0330582168708973,-0.3845338443110431,-0.129184224168871,1,0.0
2015-08-21,3714.29,3589.54,3757.78,3578.18,21798640300.0,267498426435.0,-0.04570311980752095,-0.01549407407818193,-0.02063784008468968,0.9205653725125283,-0.5008413400382404,-0.15227856494146885,0,1.0
2015-08-24,3454.6,3275.53,3468.15,3266.55,25543665200.0,273124228208.0,-0.08747917560467355,-0.03010151747415898,-0.05508937278749141,0.8962704374698118,-0.7990752702085748,-0.07627467921221909,-1,0.0
2015-08-25,3070.01,3042.93,3200.11,3019.56,27608130600.0,281160333742.0,-0.07101140884070678,-0.04017870267092018,-0.06806456808430043,0.9675253268529249,-1.0613116544654007,0.053471489649778325,0,-1.0
2015-08-26,3062.57,3025.69,3192.93,2952.01,30827062300.0,312188248685.0,-0.005665592044509671,-0.04113992403811963,-0.054718725496630004,1.0541364496396075,-1.1208640291645349,0.1046372893455707,-1,0.0
2015-08-27,3092.81,3205.64,3206.72,3028.4,26729493000.0,278769983405.0,0.05947403732702283,-0.023799379916705173,-0.005734321186064539,1.1001436728660374,-0.46570179899955727,0.050192785216056635,0,-1.0
2015-08-28,3246.24,3342.29,3353.24,3223.62,29949842600.0,318763482694.0,0.0426279931620519,-0.01997758410837371,0.03214547948152169,1.1116543759938367,-0.36069220493447346,0.005921090031086429,1,0.0
2015-08-31,3307.4,3366.54,3368.28,3205.54,28025040300.0,306610891136.0,0.007255504459517281,-0.014357394478402705,0.03645251164953067,1.0375976427835194,-0.2566269340984204,-0.00021089902392368298,0,1.0
2015-09-01,3296.53,3362.08,3370.5,3190.58,35245852800.0,351387828324.0,-0.0013248023192952152,-0.0080176348372276,0.016186231767424657,1.06662101704006,-0.14767481801443624,-0.03319076286108602,1,0.0
2015-09-02,3220.85,3365.83,3387.02,3213.64,34778941200.0,348986389305.0,0.0011153809546471383,0.004638730385532498,0.0023486943649564016,1.073270145604282,0.11177370009452214,-0.009450863531432097,0,1.0
2015-09-07,3347.29,3250.49,3422.22,3240.24,20422443100.0,221756790269.0,-0.03426792202814766,0.009887799930183802,-0.011492447797598579,1.024589331521608,0.31446786442081387,0.04578078997320412,1,0.0
2015-09-08,3221.79,3334.02,3340.22,3170.81,15459963100.0,168294750030.0,0.025697664044497914,0.014368265085756313,-0.0024849590096675347,0.8649866951426287,0.46215264808196144,0.007060545527621365,0,1.0
2015-09-09,3344.82,3399.3,3426.65,3330.29,22046742100.0,258815794996.0,0.01957996652689542,0.00866911211430954,0.0036699028477485593,0.7269879350584957,0.35566064338822184,-0.015329626687847542,1,0.0
2015-09-10,3349.28,3357.56,3398.32,3337.31,14488297100.0,168108269695.0,-0.01227899861736248,0.0008252561458217718,0.010999543984676952,0.7117006398344803,0.04109463343772542,-0.022763554485995763,0,1.0
2015-09-11,3349.88,3347.19,3383.13,3315.48,10854750800.0,130262410873.0,-0.00308855240114847,-0.0006524662628447642,0.0014041385027948234,0.721319945828047,-0.03277133927883855,-0.05824587191046815,1,0.0
2015-09-14,3367.64,3281.13,3373.92,3187.57,20545725100.0,226168550065.0,-0.019735957624156364,-0.003282631306396357,-0.01170116954755577,0.7725557544036515,-0.15492641299136975,0.008570218187027079,0,1.0
2015-09-15,3208.74,3152.23,3240.08,3131.98,14355564100.0,145989213753.0,-0.03928524624138641,-0.009054149477258291,-0.02070325208889708,0.9034521827967794,-0.36277868766865606,0.026892073230696978,1,0.0
2015-09-16,3149.16,3309.25,3345.92,3131.37,15970999400.0,168269840344.0,0.0498123550629237,0.0029573186786090444,-0.003069616267539691,1.0437906755707969,0.09717523905843975,-0.01752058623555186,0,1.0
2015-09-17,3287.66,3237.0,3354.91,3237.0,16940188100.0,190270181393.0,-0.02183274155775483,-0.0038327392645699193,-0.003768544245405847,0.9573517103953534,-0.12857443518756442,0.022011121408711753,1,0.0
2015-09-18,3254.44,3251.27,3280.88,3227.83,10690348100.0,121752531747.0,0.004408402842137837,-0.006000105505249574,0.010796005449102234,0.9796914769439845,-0.21172778690921892,0.026992529073254445,0,1.0
2015-09-21,3222.6,3308.25,3312.55,3211.93,12278866800.0,145323018237.0,0.01752545928206506,-0.0017423258053313542,3.3706855482688404e-05,0.9162258943189193,-0.05915177851083371,-0.013668858157636188,1,0.0
2015-09-22,3312.37,3339.03,3371.41,3303.18,14622198500.0,172492862561.0,0.009304012695533936,2.80406370518468e-05,0.010412624939912277,0.8321637640709177,0.0009431164359014308,-0.01618134607955013,0,1.0
2015-09-23,3290.07,3263.03,3315.93,3253.33,12317143900.0,136885975737.0,-0.022761101277916085,-0.00040412274205668474,0.00135612356656097,0.9416914217804973,-0.013431843674944738,-0.009524889443247697,1,0.0
2015-09-24,3278.9,3285.0,3300.86,3255.9,10201123800.0,120820642496.0,0.006733005825873439,0.006169913267551864,-0.0022413609188362362,0.9316306018669018,0.2495397096352269,-0.01286149162861494,0,1.0
2015-09-25,3272.66,3231.95,3290.86,3201.91,12141927800.0,137602168790.0,-0.016149162861491706,-0.0032531607216503356,-0.010725752771178118,0.9067402184978962,-0.19677470118888124,-0.016429709618032473,1,0.0
2015-09-28,3226.61,3242.75,3246.55,3186.51,7421946800.0,88007466971.0,0.0033416358545150793,0.00034317890867393723,-0.0020248403937010626,0.8717028168649105,0.02379823603447379,-0.0122735332665177,0,1.0
2015-09-29,3197.22,3178.85,3208.42,3159.04,8715063300.0,96691510035.0,-0.01970549687765022,-0.003101663908438642,-0.010837674628208949,0.8492362528666432,-0.19297443228168987,0.037003947968605067,1,0.0
2015-09-30,3195.9,3202.95,3223.91,3186.77,7855934900.0,95881598729.0,0.007581358038284192,-0.0045222498004073375,-0.002927500994950316,0.7640160946008496,-0.3165489111309329,0.0428261446479028,0,1.0
2015-10-08,3324.98,3296.48,3337.33,3294.61,13208176800.0,164120601354.0,0.029201205139012476,-0.0016797937370532606,0.005692355433215483,0.9669283040914511,-0.08948871953150804,0.04587014027083436,1,0.0
2015-10-09,3302.36,3340.12,3352.38,3293.97,12435250000.0,144731343186.0,0.013238363345143833,0.0034629869233838706,0.016673642174146835,1.0859378084431834,0.2053039448432543,0.03141204507622475,0,1.0
2015-10-12,3351.14,3447.69,3486.63,3347.25,22140046800.0,263706468495.0,0.03220542974503915,0.007101904626121829,0.024881666076398485,1.3286102088080864,0.3529080535354018,-0.0120602490363112,1,0.0
2015-10-13,3422.48,3445.04,3452.05,3413.97,14543378600.0,174978937957.0,-0.0007686305903372714,0.009299123522001034,0.014891720833281904,1.327739942836659,0.5201919356095657,0.012127580521561487,0,1.0
2015-10-14,3431.14,3406.11,3458.7,3403.23,15217393800.0,174599255680.0,-0.01130030420546635,0.007207417799146544,0.00671216498307851,1.2867406603049187,0.37009021062566533,0.03756778260244098,1,0.0
2015-10-15,3403.39,3486.82,3486.82,3402.32,17115829900.0,201881880361.0,0.023695652812152357,0.013407582040546913,0.0038755726721162453,1.0669429862364483,0.8330904812696085,0.013582576674448177,0,1.0
2015-10-16,3508.52,3534.07,3537.54,3487.1,20896470900.0,252211491386.0,0.013551029304638584,0.014260392221454683,0.008648792637108197,1.0748211518322501,0.8974171150728498,0.01234553927907478,1,0.0
2015-10-19,3548.95,3534.18,3572.99,3502.51,20760674400.0,254890985147.0,3.112558608053817e-05,0.010093237999607263,0.01242593590095716,1.1139469305582013,0.6672877242213439,-0.01724020847834573,0,1.0
2015-10-20,3527.88,3577.7,3577.8,3510.44,17902510800.0,226525577194.0,0.012314030411580523,0.009961190437669647,0.008632061767433216,1.0808564663903564,0.6597801570322718,-0.014861503200380044,1,0.0
2015-10-21,3580.84,3473.25,3601.24,3417.41,28207605000.0,326886985805.0,-0.02919473404701345,0.0011897384673764191,-0.005616526016450796,1.1588485346447657,0.06743745698314733,0.028212769020369954,0,1.0
2015-10-22,3453.2,3524.53,3530.77,3442.31,18430558000.0,223583606540.0,0.01476426977614631,0.0034087242340169305,-0.0007054779530955383,1.0870841833678404,0.18607989504930564,0.01836556930995048,1,0.0
2015-10-23,3536.84,3571.24,3581.84,3515.82,19829447800.0,247059685203.0,0.01325283087390372,0.0069163149596412265,-0.0003925444656544726,1.083468887663933,0.3984450298408698,0.006059519942652969,0,1.0
2015-10-26,3614.7,3589.26,3620.76,3561.19,20424886300.0,270489759134.0,0.005045866421747203,0.004252059761011918,0.011020989023932412,0.9349907932934373,0.27072375401630316,-0.01792570056223297,1,0.0
2015-10-27,3569.45,3592.88,3601.05,3486.1,19205614000.0,239042538536.0,0.0010085644394666193,0.0024602790659873524,0.006435753911705848,0.95840450760042,0.16212633475315236,-0.01658001380508123,0,1.0
2015-10-28,3575.8,3524.92,3598.17,3517.21,17097709800.0,213303023833.0,-0.018915187815902623,-0.0002463371342959565,-0.004286918984896267,0.9381104792089237,-0.014296230739943922,0.0025986405365228116,1,0.0
2015-10-29,3539.98,3533.31,3561.81,3507.97,12701044600.0,161051885808.0,0.0023801958626010755,-0.0016654563555787347,-0.005175475837944976,0.8413992908958349,-0.10146720902626687,-0.01623123926290082,0,1.0
2015-10-30,3530.22,3534.08,3574.47,3497.57,13914191400.0,183317149529.0,0.00021792596743552828,0.0025363522179139763,-0.005439021995288673,0.8387662680596433,0.22860772655840703,-0.01940816280333213,1,0.0
2015-11-02,3489.22,3475.96,3543.45,3474.71,13000256800.0,167455101934.0,-0.016445581311119173,-0.0019221979374096643,-0.004615819827027523,0.7956756729906497,-0.16541543696782693,0.04389578706314223,0,1.0
2015-11-03,3484.72,3465.49,3501.7,3452.62,10140187600.0,132231502584.0,-0.003012117515736712,-0.004245761993072583,-0.006413257619806785,0.8119614756813066,-0.44617328342932333,0.0693927842815878,1,0.0
