date,open,close,high,low,volume
2010/12/13,5142.18,5228.21,5229.55,5126.91,319653400
2010/12/14,5235.61,5319.82,5321.11,5230.07,385335900
2010/12/15,5338.33,5342.78,5405.06,5315.35,396603900
2010/12/16,5408.51,5347.36,5417.75,5333.95,228532700
2010/12/17,5346.33,5314.01,5356.09,5292.37,180507000
2010/12/20,5346.36,5248.08,5370.93,5121.67,524571600
2010/12/21,5261.33,5248.69,5269.88,5184.83,411499600
2010/12/22,5248.55,5160.53,5249.39,5136.82,329254700
2010/12/23,5153.61,5081.6,5169.02,5067.42,282143300
2010/12/24,5065.68,4975.99,5065.97,4947.37,206531600
2010/12/27,4974.15,4863.9,5035.16,4832.69,192907800
2010/12/28,4842.38,4825.36,4861.5,4729.63,239226900
2010/12/29,4819.79,4910.14,4911.66,4819.52,178367100
2010/12/30,4903.69,4878.67,4903.87,4851.54,159933100
2010/12/31,4887.82,4997.48,4998.9,4886.25,199421300
2011/1/4,5032.1,5039.61,5045.72,4973.28,331797800
2011/1/5,5004.95,4963.03,5029.6,4952.1,275110500
2011/1/6,4955.16,4894.51,4981.85,4886.31,233190600
2011/1/7,4899.01,4877.53,4921.35,4848.13,214155000
2011/1/10,4873.16,4745.08,4879.85,4736.09,207041400
2011/1/11,4720.59,4717.89,4727.69,4672.29,192072900
2011/1/12,4725.02,4718.77,4732.59,4664.54,181878300
2011/1/13,4724.6,4758.51,4776.69,4709.65,172671500
2011/1/14,4750.52,4683.76,4750.52,4643.82,178697300
2011/1/17,4648.71,4502.02,4662.01,4486.08,227916100
2011/1/18,4482.66,4573.57,4575.06,4463.77,162814100
2011/1/19,4573.72,4636.15,4637.68,4552.63,157692900
2011/1/20,4633.22,4490.43,4633.22,4482.52,171282300
2011/1/21,4481.16,4470.91,4531.19,4442.97,154203000
2011/1/24,4466.78,4375.84,4492.65,4356.13,167585800
2011/1/25,4371.03,4343.33,4375.71,4317.83,143596000
2011/1/26,4345.13,4404.88,4406.25,4343.93,103957800
