data,open,close,high,low,volume
2013/8/1,22025.75,22088.78906,22152.06055,21983.15039,929367200
2013/8/2,22264.76953,22190.9707,22291.41016,22136.7793,1013477000
2013/8/5,22273.82031,22222.00977,22273.82031,22193.66992,760365400
2013/8/6,22000.93945,21923.69922,22012.50977,21807.96094,1139704700
2013/8/7,21756.4707,21588.83984,21901.46094,21571.15039,1340956800
2013/8/8,21697.86914,21655.88086,21785.68945,21629.5,862913500
2013/8/9,21760.05078,21807.56055,21811.24023,21674.9707,1017862900
2013/8/12,21796.46094,22271.2793,22283.05078,21735.06055,1989388800
2013/8/13,22368.4707,22541.13086,22563.81055,22310.53906,2322634900
2013/8/15,22568.05078,22539.25,22695.99023,22472.88086,2216759200
2013/8/16,22450.83008,22517.81055,22663.75,22311.55078,2014135700
2013/8/19,22432.86914,22463.69922,22551.26953,22387.71094,1090294500
2013/8/20,22396.28906,21970.28906,22481.74023,21907.21094,1804736300
2013/8/21,21964.68945,21817.73047,21970.25,21618.59961,1614257600
2013/8/22,21538.18945,21895.40039,21944.4707,21538.18945,1601105400
2013/8/23,22006.41016,21863.50977,22103.90039,21769.03906,1560858500
2013/8/26,21943.40039,22005.32031,22116,21898.15039,1219710000
2013/8/27,21907.42969,21874.76953,21987.50977,21770.75,1165041100
2013/8/28,21584.56055,21524.65039,21655.24023,21465.7207,2232695000
2013/8/29,21612.94922,21704.7793,21717.83984,21554.25,1539354900
2013/8/30,21618.33984,21731.36914,21753.40039,21549.96094,1581307900
2013/9/2,21948.7207,22175.33984,22240.03906,21948.7207,1813177000
2013/9/3,22323,22394.58008,22456.80078,22290.83008,1948185600
2013/9/4,22171.92969,22326.2207,22438.40039,22142.99023,3996450500
2013/9/5,22538.96094,22597.9707,22682.93945,22486.63086,2145320400
2013/9/6,22615.98047,22621.2207,22699.58984,22578.33008,1960758400
2013/9/9,22770.25,22750.65039,22853.01953,22680.63086,1922622300
2013/9/10,22932.59961,22976.65039,22988.81055,22842.88086,2241118600
2013/9/11,23095.85938,22937.14063,23120.46094,22848.5293,2000939900
2013/9/12,22952.84961,22953.7207,23048.2207,22908.99023,1626682900
2013/9/13,22920.75977,22915.2793,22956.76953,22790.7793,1579265000
2013/9/16,23210.35938,23252.41016,23268.15039,23173.83984,1448448600
2013/9/17,23246.91016,23180.51953,23246.91016,23127.86914,1388461800
2013/9/18,23213.78906,23117.44922,23214.67969,23080.58984,1278223200
2013/9/19,23549.89063,23502.50977,23554.33984,23469.0293,2179785600
2013/9/23,23414.98047,23371.53906,23466.66992,23291.23047,1514566800
2013/9/24,23324.38086,23179.03906,23324.38086,23102.25,1558382100
2013/9/25,23192.71094,23209.63086,23281.60938,23154.83984,1340232800
2013/9/26,23192.69922,23125.0293,23224.35938,23043.89063,1574961100
2013/9/27,23199.08984,23207.03906,23340.17969,23118.83984,1487481800
2013/9/30,22946.74023,22859.85938,22986.94922,22845.43945,1573033200
2013/10/2,22997.21094,22984.48047,23138.85938,22933.31055,1444728400
2013/10/3,23167.19922,23214.40039,23241.5,23126.99023,1217000800
2013/10/4,23051.55078,23138.53906,23152.67969,22983.4707,1158821800
2013/10/7,23152.91992,22973.94922,23152.91992,22896.65039,1209772900
2013/10/8,22988.2207,23178.84961,23228.68945,22927.11914,1337047400
2013/10/9,23002.08008,23033.9707,23065.66992,22965.91016,1079534900
2013/10/10,23077.4707,22951.30078,23084.09961,22743.4707,1350438100
2013/10/11,23318.46094,23218.32031,23336.58984,23204.25977,1360356000
2013/10/15,23399.78906,23336.51953,23411.21094,23279.33008,1244268400
2013/10/16,23350.93945,23228.33008,23350.93945,23128.68945,1041169900
2013/10/17,23351.48047,23094.88086,23357.16016,23073.88086,1237910800
2013/10/18,23261.65039,23340.09961,23364.4707,23213.03906,1314426900
2013/10/21,23494.36914,23438.15039,23534.66992,23356.78906,1160840800
2013/10/22,23309.00977,23315.99023,23387.53906,23263.5293,1070908500
2013/10/23,23455.40039,22999.94922,23505.78906,22970.51953,1723799400
2013/10/24,22975.55078,22835.82031,22975.55078,22762.18945,1863163900
2013/10/25,22758.36914,22698.33984,22839.15039,22640.17969,1852391200
2013/10/28,22753.75,22806.58008,22849.30078,22753.75,1103232900
2013/10/29,22842.33008,22846.53906,22979.34961,22760.90039,1428098200
2013/10/30,22966.94922,23304.01953,23316.11914,22935.59961,1716763900
2013/10/31,23134.39063,23206.36914,23250.66016,23108.26953,1792714700
2013/11/1,23208.80078,23249.78906,23336.98047,23149.5293,1244395900
2013/11/4,23322.07031,23189.61914,23345.92969,23165.06055,1033387800
2013/11/5,23313.60938,23038.94922,23313.60938,22949.41992,1194252900
2013/11/6,23042.10938,23036.93945,23119.03906,22954.69922,1299946400
2013/11/7,23023.73047,22881.0293,23023.73047,22819.65039,1084952200
2013/11/8,22713,22744.39063,22813.75977,22686.57031,1167359000
2013/11/11,22781.99023,23069.84961,23124.30078,22688.41016,1338415000
2013/11/12,23051.75977,22901.41016,23084.88086,22857.25977,1114214800
2013/11/13,22665.91016,22463.83008,22665.91016,22463.40039,2049895400
2013/11/14,22673.32031,22649.15039,22691.66992,22529.33008,1252607400
2013/11/15,22749.59961,23032.15039,23050.34961,22749.59961,2032598700
2013/11/18,23397.73047,23660.06055,23706.67969,23390.66016,3971447800
2013/11/19,23834.51953,23657.81055,23856.90039,23620.2793,2973659300
2013/11/20,23774.31055,23700.85938,23843.80078,23690.81055,1932689900
2013/11/21,23661.41992,23580.28906,23661.41992,23508.78906,1620640500
2013/11/22,23752.2793,23696.2793,23764.41016,23641.19922,1689620800
2013/11/25,23829.9707,23684.44922,23829.9707,23673.5293,1513617400
2013/11/26,23675.36914,23681.2793,23751.85938,23659.98047,1505522100
2013/11/27,23653.94922,23806.34961,23856.91992,23649.80078,1588937200
2013/11/28,23934.93945,23789.08984,24014.81055,23734.53906,1333799400
2013/11/29,23862.38086,23881.28906,23912.28906,23809.71094,880337300
2013/12/2,23936.15039,24038.55078,24111.55078,23844.24023,1386380400
2013/12/3,23887.76953,23910.4707,23975.75977,23833.25,1337937500
2013/12/4,23719.59961,23728.69922,23846.83984,23603.01953,1523707900
2013/12/5,23634.08984,23712.57031,23728.90039,23563.21094,1204080200
2013/12/6,23620.31055,23743.09961,23812.89063,23614.19922,1705820500
2013/12/9,23970,23811.16992,23970,23775.00977,1294590800
2013/12/10,23799.44922,23744.18945,23810.93945,23707.75977,1030689800
2013/12/11,23686.80078,23338.24023,23693.50977,23295.14063,1903525800
2013/12/12,23265.13086,23218.11914,23327.43945,23160.90039,1713492700
2013/12/13,23080.18945,23245.96094,23331.5293,23017.33984,1522556000
2013/12/16,23138.2793,23114.66016,23204.63086,22999.75977,1333076000
2013/12/17,23281.38086,23069.23047,23281.38086,23040.59961,1411284400
2013/12/18,23076.53906,23143.82031,23240.71094,22993.53906,1295395100
2013/12/19,23404.44922,22888.75,23404.44922,22753.30078,1958325000
2013/12/20,22904.17969,22812.17969,22936.91992,22713.69922,2123556900
2013/12/23,22946.55078,22921.56055,23005.91992,22862.89063,1094500300
2013/12/24,23045.64063,23179.55078,23194.63086,23026.09961,801469000
2013/12/27,23138.91016,23243.24023,23283.31055,23130.85938,850151200
2013/12/30,23353.53906,23244.86914,23369.36914,23178.2793,1000190800
2013/12/31,23328.43945,23306.39063,23361.33984,23271.80078,674177100
2014/1/2,23452.75977,23340.05078,23469.33008,23173.92969,1042215400
2014/1/3,23097.98047,22817.2793,23097.98047,22782.41992,1994801200
2014/1/6,22732.83008,22684.15039,22757.44922,22567.76953,1650597100
2014/1/7,22689.25,22712.7793,22802.84961,22644.58008,1733385800
2014/1/8,22834.81055,22996.58984,23031.18945,22778.83008,2201299800
2014/1/9,22925.23047,22787.33008,23044.9707,22709.0293,1710496000
2014/1/10,22735.92969,22846.25,22932.21094,22726.83984,1495208000
2014/1/13,23046.41016,22888.75977,23067.33008,22762.24023,1247407800
2014/1/14,22637.55078,22791.2793,22883,22637.55078,1165354600
2014/1/15,22985.7793,22902,23010.07031,22826.98047,1116090600
2014/1/16,23085.14063,22986.41016,23085.14063,22936.74023,1373020300
2014/1/17,22898.48047,23133.34961,23263.41992,22849.09961,1725929900
2014/1/20,23048.13086,22928.94922,23089.24023,22884.61914,1588586200
2014/1/21,23040.83984,23033.11914,23139.65039,22986.4707,1767000900
2014/1/22,22954.76953,23082.25,23119.60938,22913.66016,1768083800
2014/1/23,23082.00977,22733.90039,23093.84961,22722.58008,1933806600
2014/1/24,22522.43945,22450.06055,22659.7207,22435.7207,2004069100
2014/1/27,22019.09961,21976.09961,22044.23047,21880.73047,2355489900
2014/1/28,22012.50977,21960.64063,22022.14063,21892.19922,1832642500
2014/1/29,22111.63086,22141.60938,22222.69922,22109.92969,1878771200
2014/1/30,21827.33008,22035.41992,22052.16016,21746.23047,1537678000
2014/2/4,21561.69922,21397.76953,21609.58984,21388.60938,2480445000
2014/2/5,21564.88086,21269.38086,21564.88086,21197.7793,1939803200
2014/2/6,21320.91016,21423.13086,21440.40039,21277.00977,1589901600
2014/2/7,21498.08984,21636.84961,21703.68945,21480.08984,1698091100
2014/2/10,21646.75,21579.25977,21687.83984,21524.81055,1718083400
2014/2/11,21623.78906,21962.98047,22025.58008,21623.78906,2004766000
2014/2/12,22057.69922,22285.78906,22308.25,22010.56055,1964148900
2014/2/13,22297.69922,22165.5293,22297.69922,22098.19922,1431843900
2014/2/14,22382.7207,22298.41016,22412.74023,22243.76953,1142733000
2014/2/17,22463.40039,22535.93945,22585.67969,22463.40039,1043804900
2014/2/18,22535.19922,22587.7207,22592.35938,22437.38086,961510000
2014/2/19,22600.59961,22664.51953,22708.40039,22534.18945,1145877400
2014/2/20,22595.91016,22394.08008,22742.7207,22297.84961,2691551800
2014/2/21,22617.63086,22568.24023,22633.28906,22442.39063,1678803800
2014/2/24,22576.34961,22388.56055,22576.34961,22260.13086,1709106200
2014/2/25,22498.41992,22317.19922,22518.83984,22259.75977,1538384200
2014/2/26,22297.61914,22437.43945,22502.96094,22258.89063,1750025300
2014/2/27,22465.96094,22828.17969,22866.23047,22432.48047,1957977500
2014/2/28,22942.96094,22836.96094,22986.69922,22709.51953,1897300600
2014/3/3,22630.76953,22500.66992,22749.13086,22487.23047,1634145200
2014/3/4,22542.16992,22657.63086,22783.98047,22534.09961,1344318400
2014/3/5,22839.42969,22579.7793,22839.42969,22529.83008,1620064500
2014/3/6,22588.76953,22702.9707,22764.38086,22588.75977,1524509100
2014/3/7,22728.5293,22660.49023,22820.41016,22604.01953,1481457300
2014/3/10,22339.41992,22264.92969,22388.46094,22206.80078,1621277400
2014/3/11,22234.60938,22269.60938,22351.99023,22198.07031,1365653800
2014/3/12,22019.0293,21901.94922,22019.0293,21873.19922,1890043500
2014/3/13,21920.93945,21756.08008,22041.33008,21743.33984,1579460800
2014/3/14,21612.07031,21539.49023,21630.69922,21462.49023,1697613900
2014/3/17,21494.36914,21473.94922,21535.69922,21423.0293,1027124200
2014/3/18,21549.2207,21583.5,21606.98047,21469.21094,1478690900
2014/3/19,21585.11914,21568.68945,21614.5293,21485.50977,1253992000
2014/3/20,21352.49023,21182.16016,21475.48047,21137.60938,1855189600
2014/3/21,21239.08984,21436.69922,21470.31055,21171.91016,2761821600
2014/3/24,21657.55078,21846.44922,21866.9707,21590.07031,2460675400
2014/3/25,21773.64063,21732.32031,21858.10938,21704.73047,1439740000
2014/3/26,21889.75977,21887.75,22006.64063,21865.33008,1917734000
2014/3/27,21897.07031,21834.44922,21926.83008,21715.63086,2222326300
2014/3/28,21930.40039,22065.5293,22143.24023,21930.40039,2147316000
2014/3/31,22244.16016,22151.06055,22244.16016,22043.50977,1919012500
2014/4/1,22292.32031,22448.53906,22458.93945,22250.66016,1598522700
2014/4/2,22598.40039,22523.93945,22598.40039,22436.2793,1594180000
2014/4/3,22666.06055,22565.08008,22722.24023,22531.24023,1385870800
2014/4/4,22476.25,22510.08008,22595.71094,22452.64063,1497612700
2014/4/7,22416.4707,22377.15039,22485.24023,22326.41016,1364755200
2014/4/8,22390.14063,22596.9707,22625.21094,22329.99023,2242588200
2014/4/9,22725.42969,22843.16992,22933.33008,22721.18945,2255721100
2014/4/10,22949.78906,23186.96094,23224.53906,22734.39063,2705303500
2014/4/11,23150.80078,23003.64063,23194.15039,22946.21094,2212812900
2014/4/14,22911.82031,23038.80078,23090.93945,22911.82031,1332385800
2014/4/15,23054.34961,22671.25977,23054.34961,22658.26953,1507438500
2014/4/16,22686.21094,22696.00977,22866.56055,22627.50977,1209932600
2014/4/17,22858.78906,22760.24023,22858.78906,22657.94922,1043678800
2014/4/22,22718.68945,22730.67969,22808.30078,22644.42969,1177816000
2014/4/23,22855.25977,22509.64063,22855.25977,22495.58984,1466034400
2014/4/24,22527.38086,22562.80078,22575.5,22461.09961,1245512100
2014/4/25,22524.56055,22223.5293,22548.51953,22213.74023,1501582200
2014/4/28,22122.38086,22132.5293,22202.26953,22096.94922,1204384500
2014/4/29,22172.08008,22453.89063,22474.18945,22099.19922,1647330100
2014/4/30,22466.03906,22133.9707,22466.03906,22097.35938,1813869300
2014/5/2,22194.66016,22260.66992,22312.71094,22150.34961,1150668300
2014/5/5,22195.80078,21976.33008,22284.56055,21873.86914,1052997700
2014/5/7,21904.51953,21746.25977,21923.15039,21680.33008,1551840300
2014/5/8,21804.65039,21837.11914,21929.42969,21738.15039,1397794600
2014/5/9,21819.93945,21862.99023,21925.39063,21705.11914,1114417600
2014/5/12,21921.58984,22261.60938,22399.64063,21796.90039,1662352600
2014/5/13,22436.24023,22352.38086,22436.24023,22286.46094,1139100500
2014/5/14,22484.49023,22582.76953,22664.36914,22365.23047,1927324700
2014/5/15,22726.58984,22730.85938,22792.63086,22610.00977,1170327000
2014/5/16,22645.51953,22712.91016,22718.07031,22555.58984,1166378000
2014/5/19,22751.24023,22704.5,22751.24023,22555.9707,991514600
2014/5/20,22758.01953,22834.67969,22914.16992,22758.01953,1381246500
2014/5/21,22715.58008,22836.51953,22883.5,22649.66016,1501967100
2014/5/22,22942.26953,22953.75977,23053.2793,22884.51953,1846560500
2014/5/23,23010.44922,22965.85938,23010.44922,22922.34961,1334666800
2014/5/26,23055.4707,22963.17969,23086.98047,22898.7793,921743100
2014/5/27,22953.11914,22944.30078,22984.46094,22886.46094,886165500
2014/5/28,23023.82031,23080.0293,23204.93945,22949.85938,1877920600
2014/5/29,23103.31055,23010.14063,23209.25977,22968.09961,1656947000
2014/5/30,23074.78906,23081.65039,23178.59961,22993.71094,2139411900
2014/6/3,23327.50977,23291.03906,23327.50977,23134.33984,1871426600
2014/6/4,23284.16992,23151.71094,23284.16992,23110.84961,1103619800
2014/6/5,23142.66016,23109.66016,23178.08008,23052.42969,1139879400
2014/6/6,23231.32031,22951,23231.32031,22950.66992,1793942300
2014/6/9,23086.93945,23117.4707,23159.59961,23053.38086,1175572600
2014/6/10,23206.19922,23315.74023,23360.25,23061.25,1732688200
2014/6/11,23281.14063,23257.28906,23281.14063,23168.14063,1312200700
2014/6/12,23127.82031,23175.01953,23237.75977,23065.5,1262629700
2014/6/13,23099.86914,23319.16992,23397.76953,23099.86914,1564423800
2014/6/16,23299.03906,23300.66992,23340.41992,23232.56055,1215050700
2014/6/17,23237.63086,23203.58984,23242.68945,23127.01953,1361614400
2014/6/18,23128.2207,23181.7207,23299.35938,23128.2207,1296561500
2014/6/19,23264.91992,23167.73047,23300.31055,23122.75,1421184400
2014/6/20,23199.17969,23194.06055,23285.51953,23157.85938,1341638400
2014/6/23,23165.25977,22804.81055,23393.81055,22802.09961,2005521100
2014/6/24,22915.91992,22880.64063,22946.09961,22832.91016,1448714900
2014/6/25,22935.06055,22866.69922,22938.69922,22829.28906,1082659400
2014/6/26,22947.83984,23197.83008,23203.48047,22926.03906,1292095000
2014/6/27,23188.48047,23221.51953,23272.09961,23111.0293,1193749200
2014/6/30,23273.18945,23190.7207,23346.23047,22960.08008,1476157900
2014/7/2,23326.5293,23549.61914,23576.34961,23293.82031,1936445600
2014/7/3,23553.59961,23531.43945,23591.4707,23482.90039,1073575200
2014/7/4,23609.32031,23546.35938,23626.14063,23508.26953,1116918700
2014/7/7,23581.40039,23540.91992,23592.38086,23435.24023,911913700
2014/7/8,23555.31055,23541.38086,23555.66016,23455.13086,1114064000
2014/7/9,23408.05078,23176.07031,23408.05078,23126.67969,1545839300
2014/7/10,23281.44922,23238.99023,23281.44922,23182.06055,1100506600
2014/7/11,23155.68945,23233.44922,23307.53906,23146.99023,1123092300
2014/7/14,23310.16016,23346.66992,23459.48047,23273.41016,1060963400
2014/7/15,23482.83984,23459.96094,23496.57031,23398.25,1048140500
2014/7/16,23490.42969,23523.2793,23562.32031,23430.14063,959529700
2014/7/17,23583.34961,23520.86914,23583.34961,23421.99023,1093977900
2014/7/18,23316.46094,23454.78906,23460.13086,23240.60938,913307600
2014/7/21,23484.5293,23387.14063,23498.34961,23372.63086,1042281800
2014/7/22,23465.81055,23782.10938,23803.16992,23423.33984,1859455000
2014/7/23,23841.2207,23971.86914,23975.74023,23834.39063,1807779600
2014/7/24,24080.60938,24141.5,24150,24005.25,1930509900
2014/7/25,24247.19922,24216.00977,24247.19922,24088.99023,1637301300
2014/7/28,24249.26953,24428.63086,24501.13086,24248.35938,1971910900
2014/7/29,24526.63086,24640.5293,24666.96094,24437.09961,1998388900
2014/7/30,24704.58008,24732.21094,24912.2207,24660.34961,2523812100
2014/7/31,24805.75,24756.84961,24893.74023,24661.57031,1944104500
2014/8/1,24594.23047,24532.42969,24731.51953,24485.73047,1755872600
2014/8/4,24590.10938,24600.08008,24690.59961,24558.36914,1183329700
2014/8/5,24679.10938,24648.25977,24679.10938,24494.08984,1249531000
2014/8/6,24558.82031,24584.13086,24589.71094,24397.41016,1171858500
2014/8/7,24498.83008,24387.56055,24502.30078,24364.58008,1233420500
2014/8/8,24307.09961,24331.41016,24493.00977,24190.92969,1341692800
2014/8/11,24533.33984,24646.01953,24671.33008,24491.01953,1129853600
2014/8/12,24668.57031,24689.41016,24691.66016,24552.41992,1028234700
2014/8/13,24726.24023,24890.33984,24907.10938,24611.2207,1466903100
2014/8/14,24894.17969,24801.35938,24964.41992,24721.86914,1456861200
2014/8/15,24969.7207,24954.93945,25010.31055,24872.71094,1150210700
2014/8/18,24943.59961,24955.46094,24978.93945,24765.0293,1281516900
2014/8/19,25045.55078,25122.94922,25201.21094,24909.25977,1466514800
2014/8/20,25156.94922,25159.75977,25190.0293,25056.71094,1238095000
2014/8/21,25142.33984,24994.09961,25142.33984,24896.19922,1460054900
2014/8/22,25113.73047,25112.23047,25132.92969,25025.93945,1183283100
2014/8/25,25049.96094,25166.91016,25243.16016,24946.84961,1333447300
2014/8/26,25147.75,25074.5,25188.31055,25068.98047,1252881600
2014/8/27,25134.49023,24918.75,25160.67969,24883.46094,1468393800
2014/8/28,25055.81055,24741,25055.81055,24679.09961,1533360500
2014/8/29,24748.18945,24742.06055,24814.26953,24630.80078,1711541400
2014/9/1,24703.74023,24752.08984,24891.26953,24696.17969,1447773700
2014/9/2,24699.75977,24749.01953,24816.89063,24576.23047,1646363800
2014/9/3,24786.03906,25317.94922,25325.16016,24751.7207,2535276100
2014/9/4,25268.43945,25297.91992,25362.98047,25193.36914,1980862400
2014/9/5,25356.56055,25240.15039,25356.56055,25171.58984,2163836100
2014/9/8,25293.08984,25190.44922,25293.08984,25074.01953,1272235200
2014/9/10,24969.39063,24705.35938,24969.39063,24681.18945,1748442500
2014/9/11,24701.73047,24662.64063,24782.94922,24589.90039,1443804300
2014/9/12,24620.18945,24595.32031,24701.42969,24487.93945,1233952200
2014/9/15,24410.38086,24356.99023,24471.80078,24300.57031,1479611400
2014/9/16,24318.82031,24136.00977,24405.98047,24117.59961,1282321900
2014/9/17,24380.2793,24376.41016,24470.25977,24339.5293,1793779800
2014/9/18,24294.64063,24168.7207,24294.64063,24103.5293,1459432200
2014/9/19,24334.65039,24306.16016,24419.84961,24155.61914,1924823100
2014/9/22,24072.17969,23955.49023,24082.61914,23949.28906,1723753000
2014/9/23,23882.58984,23837.07031,24012.06055,23825.96094,1417171900
2014/9/24,23788.98047,23921.60938,24016.41016,23788.98047,1368936900
2014/9/25,24048.38086,23768.13086,24058.01953,23754.33008,1573165300
2014/9/26,23581.56055,23678.41016,23717.08008,23555.61914,1341458700
2014/9/29,23399.50977,23229.21094,23399.50977,23095.7793,2230549900
2014/9/30,23137.25977,22932.98047,23137.25977,22855.03906,2189776700
2014/10/3,22691.58984,23064.56055,23147.84961,22565.59961,2577564200
2014/10/6,23053.78906,23315.03906,23441.26953,22988.64063,1643058200
2014/10/7,23224.2207,23422.51953,23517.84961,23209.76953,1635901200
2014/10/8,23221.75977,23263.33008,23369.39063,23184.15039,1253137400
2014/10/9,23461.34961,23534.5293,23581.34961,23437.86914,1126451700
2014/10/10,23198.80078,23088.53906,23237.40039,23071.26953,1401319800
2014/10/13,22884,23143.38086,23273.03906,22871.26953,1407205100
2014/10/14,23064.91992,23047.9707,23409.96094,23040.80078,1526000000
2014/10/15,23087.5,23140.05078,23238.03906,22992.92969,1444933800
2014/10/16,22913.5,22900.93945,23040.31055,22868.01953,1533465700
2014/10/17,22904.10938,23023.21094,23148.96094,22888.75977,1853604000
2014/10/20,23239.7793,23070.25977,23290.41992,23052.31055,1182134200
2014/10/21,23073.35938,23088.58008,23231.51953,22964.91992,1026480700
2014/10/22,23300.44922,23403.9707,23460.76953,23193.48047,1732875600
2014/10/23,23296,23333.17969,23397.16992,23221.68945,1038977500
2014/10/24,23311.88086,23302.19922,23352.58984,23157.48047,1201348100
2014/10/27,23275.40039,23143.23047,23275.40039,23012.80078,1229644700
2014/10/28,23189.83008,23520.35938,23570.91992,23189.83008,1889124900
2014/10/29,23703.94922,23819.86914,23855.66992,23699.56055,2017536100
2014/10/30,23841.74023,23702.03906,23841.74023,23615.09961,1606507400
2014/10/31,23913.68945,23998.06055,24046.40039,23850.69922,2057439500
2014/11/3,24133.44922,23915.9707,24133.44922,23875.08984,1328913600
2014/11/4,23849.7207,23845.66016,24016.41992,23815.84961,1317633400
2014/11/5,23846.83984,23695.61914,23846.83984,23623.14063,1357402800
2014/11/6,23737.75977,23649.31055,23775.73047,23623.41016,1055438900
2014/11/7,23607.65039,23550.24023,23831.25,23430.19922,1609859600
2014/11/10,24074.84961,23744.69922,24110.24023,23703.7207,1974456300
2014/11/11,23809.41016,23808.2793,23931.44922,23760.5293,3418160000
2014/11/12,23883.31055,23938.17969,23999.9707,23801.73047,1788489800
2014/11/13,23854.33008,24019.93945,24097.91992,23850.39063,2063618400
2014/11/14,24048.35938,24087.38086,24102.69922,23966.80078,1489760000
2014/11/17,24313.06055,23797.08008,24313.06055,23787.2793,1728117100
2014/11/18,23868.90039,23529.16992,23881.00977,23483.18945,1543729000
2014/11/19,23466.07031,23373.31055,23572.21094,23341.16016,1413766400
2014/11/20,23401,23349.64063,23461.01953,23252.63086,1354803900
2014/11/21,23353.7207,23437.11914,23508.01953,23301.48047,1519033000
2014/11/24,23883.32031,23893.14063,23936.33984,23823.56055,2862178800
2014/11/25,23841.16016,23843.91016,23935.07031,23809.50977,2083502400
2014/11/26,23833.18945,24111.98047,24176.64063,23799.41992,2225233000
2014/11/27,24169.84961,24004.2793,24228.10938,23962.43945,1813709000
2014/11/28,23982.28906,23987.44922,24117.16016,23887.63086,3154786600
2014/12/1,23678,23367.44922,23731.75977,23318.48047,3135486800
2014/12/2,23400.10938,23654.30078,23784.94922,23293.81055,2843136300
2014/12/3,23756.05078,23428.61914,23921.75977,23378.81055,3224755900
2014/12/4,23554.81055,23832.56055,23844.24023,23456.71094,3561982100
2014/12/5,23907.7793,24002.64063,24170.05078,23772.83984,5025800800
2014/12/8,24113.14063,24047.66992,24189.58984,24012.15039,3826528900
2014/12/9,23910.41016,23485.83008,23934.01953,23399.86914,3871778400
2014/12/10,23442.68945,23524.51953,23656.50977,23345.89063,2306279700
2014/12/11,23269.50977,23312.53906,23382.83008,23169.66992,2425752500
2014/12/12,23328.99023,23249.19922,23445.96094,23230.0293,1641040200
2014/12/15,22977.83984,23027.84961,23067.66992,22856.01953,1660208200
2014/12/16,22877.30078,22670.5,22944.2793,22641.06055,2158881100
2014/12/17,22697.67969,22585.83984,22726.56055,22529.75,2560931200
2014/12/18,22878.33984,22832.21094,22935.05078,22736.89063,2306262800
2014/12/19,23158.26953,23116.63086,23189.59961,23041.36914,2309125300
2014/12/22,23264.05078,23408.57031,23478.90039,23264.05078,2999590500
2014/12/23,23423.33008,23333.68945,23495.61914,23269.42969,1758917300
2014/12/24,23290.41992,23349.33984,23421.09961,23290.41992,740670200
2014/12/29,23694.5293,23773.17969,23867.46094,23694.5293,2133261100
2014/12/30,23853.13086,23501.09961,23853.13086,23442.55078,1768219700
2014/12/31,23480.81055,23605.03906,23632.34961,23464.25,1049000500
2015/1/2,23699.19922,23721.30078,23998.90039,23655.5,1801713100
2015/1/5,23699.18945,23721.32031,23998.86914,23655.51953,2585193100
2015/1/6,23515.13086,23485.41016,23611,23312.5,2617976900
2015/1/7,23396.69922,23681.25977,23715.71094,23332.0293,2181069500
2015/1/8,23920.34961,23835.5293,23941.64063,23719.05078,2011642900
2015/1/9,24049.69922,23919.94922,24169.06055,23859.49023,2334809800
2015/1/12,24118.58984,24026.46094,24118.58984,23905.00977,1414586900
2015/1/13,23908.23047,24215.9707,24254.10938,23908.23047,1393185700
2015/1/14,24276.33008,24112.59961,24326.69922,24056.2207,1462960700
2015/1/15,24169.34961,24350.91016,24369,24070.39063,1754036200
2015/1/16,24196.84961,24103.51953,24253.08984,24086.21094,1716809500
2015/1/19,23971.23047,23738.49023,24049.55078,23590.05078,2945751300
2015/1/20,23798.46094,23951.16016,23997.31055,23747.91992,1632662200
2015/1/21,24036.41016,24352.58008,24373.2793,24016.63086,1843495600
2015/1/22,24480.01953,24522.63086,24589.61914,24438.98047,1679836000
2015/1/23,24807.35938,24850.44922,24896.2207,24726.76953,2375624000
2015/1/26,24907.18945,24909.90039,24916.49023,24761.55078,1321615900
2015/1/27,24995.08008,24807.2793,24995.08008,24672.75977,1705133000
2015/1/28,24799.98047,24861.81055,24983.89063,24716.67969,1361037100
2015/1/29,24645.19922,24595.84961,24739.2207,24524.17969,1864023100
2015/1/30,24771.36914,24507.05078,24771.36914,24450.05078,1438942200
2015/2/2,24347.26953,24484.74023,24506.81055,24324.36914,1576244000
2015/2/3,24542.49023,24554.7793,24602.59961,24327.50977,1552841000
2015/2/4,24750.75977,24679.75977,24824.58008,24642.5,1836282100
2015/2/5,25048.25977,24765.49023,25048.25977,24642.81055,2343789500
2015/2/6,24843.19922,24679.39063,24843.19922,24645.75977,1440536200
2015/2/9,24529.55078,24521,24657.86914,24449.48047,1285537200
2015/2/10,24475.03906,24528.09961,24583.78906,24422.84961,1028014100
2015/2/11,24512.61914,24315.01953,24551.74023,24266.67969,1261415500
2015/2/12,24377.58984,24422.15039,24514.49023,24226.28906,1472143500
2015/2/13,24535.66016,24682.53906,24702.53906,24521.13086,1342650600
2015/2/16,24717.49023,24726.5293,24771.59961,24687.15039,926608300
2015/2/17,24653.88086,24784.88086,24855.75,24653.88086,822899900
2015/2/18,24836.05078,24832.08008,24871.78906,24806.06055,975873900
2015/2/23,24916.24023,24836.75977,24916.24023,24664.67969,1019276400
2015/2/24,24776.7207,24750.07031,24808.30078,24673.92969,1076322400
2015/2/25,24822.2793,24778.2793,24869.36914,24691.7793,1387652700
2015/2/26,24718.2793,24902.06055,24998.64063,24709.56055,1803456500
2015/2/27,24902.60938,24823.28906,25101.96094,24815.0293,1504213700
2015/3/2,24996.75977,24887.43945,24997.83008,24715.38086,1543093900
2015/3/3,24984.61914,24702.7793,24984.61914,24663.42969,1499929300
